0.024375,-0.092539,-0.03
0.026914,-0.10624,-0.03
0.015,-0.10961,-0.03
-0.0725,-0.009883,-0.03
-0.073125,-0.023359,-0.03
-0.043594,-0.054805,-0.03
-0.052422,-0.052559,-0.03
-0.06125,-0.054805,-0.03
-0.073125,-0.036836,-0.03
-0.073281,-0.048516,-0.03
-0.021719,-0.080972,-0.03
-0.03125,-0.079062,-0.03
-0.01625,-0.095234,-0.03
-0.031562,-0.10602,-0.03
-0.073437,-0.070078,-0.03
-0.072969,-0.060869,-0.03
-0.07207,-0.081084,-0.03
-0.0575,-0.099726,-0.03
-0.058281,-0.11051,-0.03
-0.076016,-0.10557,-0.03
-0.061172,0.10602,-0.03
-0.045547,0.10781,-0.03
-0.050156,0.073672,-0.03
-0.043594,0.080859,-0.03
-0.033281,0.10602,-0.03
-0.020312,0.10961,-0.03
-0.021719,0.098828,-0.03
-0.002109,0.085351,-0.03
-0.003125,0.06626,-0.03
-0.021328,0.037734,-0.03
-0.010937,0.055703,-0.03
-0.000625,0.055703,-0.03
-0.000742,0.030771,-0.03
0.038594,0.11051,-0.03
0.036406,0.094561,-0.03
0.028906,0.073896,-0.03
0.036406,0.080859,-0.03
0.047227,0.10422,-0.03
0.07625,0.058848,-0.03
0.045625,0.053457,-0.03
0.056367,0.055928,-0.03
0.053125,0.040879,-0.03
0.067422,0.055254,-0.03
0.072734,0.035039,-0.03
0.066563,0.018418,-0.03
0.074531,0.023359,-0.03
0.072812,0.01168,-0.03
0.01125,-0.001348,-0.03
0.032812,-0.001797,-0.03
0.0625,-0.000449,-0.03
0.073164,-0.001797,-0.03
0.073125,-0.055928,-0.03
0.048438,-0.066933,-0.03
0.057734,-0.061094,-0.03
0.074668,-0.080073,-0.03
0.072812,-0.09209,-0.03
0.076016,-0.10557,-0.03
-0.033867,-0.033242,0.03
0.08,0.076816,-0.022379
0.073164,-0.068506,0.03
0.047031,-0.090518,-0.03
-0.031562,-0.023359,0.03
0.08,-0.052334,0.023256
0.048437,0.06289,-0.03
0.037031,-0.044473,-0.03
-0.034922,-0.003145,0.03
-0.009688,-0.028301,-0.03
0.002773,0.044922,-0.03
-0.07543,-0.115,0.010128
0.08,0.10916,-0.012766
0.040625,-0.10242,-0.03
0.002031,-0.069629,-0.03
0.004297,-0.011231,-0.03
-0.039844,-0.080859,-0.03
-0.08,-0.047168,0.024807
-0.08,-0.082431,0.000449
-0.021172,0.052559,-0.03
0.08,0.068281,-0.006874
-0.08,-0.077715,0.022994
0.016094,0.115,0.00108
-0.08,0.115,0.03
0.044375,-0.115,0.03
0.08,0.092539,0.03
0.08,-0.098828,0.007595
-0.08,-0.096133,-0.005039
-0.08,0.092539,-0.03
-0.08,-0.036836,-0.03
